player,champion,mastery,total_games_played,win_rate,kda_ratio,average_gold_per_minute,average_cs_per_minute
"Player(name='mugen', tag='2436')",jhin,207635,30,0.5329999999999999,2.5484,413.2,6.1
"Player(name='Dreea19', tag='EUNE')",sona,87857,17,0.588,4.4286,300.9,1.1
"Player(name='Vitun%20Bentley', tag='EUNE')",karma,20870,1,0.0,1.1429,333.2,6.7
"Player(name='neck', tag='OwO')",diana,26705,18,0.611,3.0159,461.6,6.1
"Player(name='xalfex', tag='xal')",brand,55930,1,0.0,0.75,388.8,7.7
"Player(name='bezbenzoniezasne', tag='benzo')",caitlyn,44605,7,0.429,2.5,410.0,6.0
"Player(name='Juchas', tag='EUNE')",pyke,16071,1,0.0,4.0,330.1,1.3
"Player(name='Paka%C5%A1ovina', tag='EUNE')",darius,184399,6,0.667,3.3396,442.9,5.7
"Player(name='Deran%20Od%202%20Metra', tag='EUNE')",evelynn,75288,8,0.5,3.3333,388.3,4.9
"Player(name='its%20a%20sad%20world', tag='EUNE')",ezreal,9351,5,0.4,2.5,405.7,6.7
"Player(name='ALEM%20NATO', tag='EUNE')",yasuo,1030683,22,0.591,1.5158,448.6,6.5
"Player(name='Spectral%20Storm', tag='EUNE')",camille,301996,13,0.462,2.7414,404.3,3.5
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='Shark42bRo', tag='1846')",hecarim,19929,10,0.6,1.977,409.7,5.8
"Player(name='Swnosultai', tag='EUNE')",akali,14047,1,0.0,1.6429,435.3,4.2
"Player(name='mastercarringyou', tag='EUNE')",vayne,1112091,46,0.565,2.4746,434.2,6.8
"Player(name='Majkel', tag='0000')",yuumi,424212,60,0.617,6.0667,290.8,0.6
"Player(name='VeNoMous%20NeMeSis', tag='EUNE')",vladimir,27776,6,0.667,2.675,409.7,6.8
"Player(name='DOOMWANDER', tag='EUNE')",briar,23142,32,0.688,2.9079,510.3,5.8
"Player(name='Warsong', tag='EUNE')",twistedfate,16062,18,0.722,3.2698,493.5,6.5
"Player(name='Krycek', tag='2137')",ashe,149024,2,0.5,1.4762,322.0,3.6
"Player(name='ZenkiZoki', tag='2901')",lux,87442,2,1.0,4.0909,357.0,2.6
"Player(name='Fanged%20Noumena', tag='6969')",rumble,20369,2,1.0,2.2727,386.0,5.5
"Player(name='Chr%C3%B8n%C3%B8s', tag='EKKO')",ekko,528885,53,0.755,4.3256,475.0,6.6
"Player(name='Looco', tag='EUNE')",zed,320226,32,0.625,2.1548,451.1,5.7
"Player(name='5gCZYSTEJMARYCHY', tag='EUNE')",jinx,261830,7,0.7140000000000001,2.7869,399.6,6.0
"Player(name='%CE%BAox69PL', tag='EUNE')",pantheon,22685,6,0.667,2.2308,404.1,2.8
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='PeaceFluxxxBaby', tag='1337')",xinzhao,3578,4,0.75,3.5873,461.3,6.3
"Player(name='wombatkapo', tag='EUNE')",sylas,70396,1,0.0,1.625,409.4,4.9
"Player(name='Kaczykaczi', tag='EUNE')",caitlyn,94522,3,0.667,1.8835,440.1,6.5
"Player(name='wahaibi', tag='EUNE')",milio,5068,5,0.8,3.3448,300.3,1.1
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='Oska%201v9', tag='EUNE')",xinzhao,153,1,0.0,0.5,389.0,6.1
"Player(name='l%C3%A4ski', tag='EUNE')",galio,3172,3,0.667,1.7778,431.3,6.1
"Player(name='Yasuo%20Lawyer', tag='EUNE')",missfortune,29119,2,0.5,1.3846,467.5,4.5
"Player(name='radeklider', tag='EUNE')",zyra,315827,39,0.564,2.7636,329.7,2.1
"Player(name='ProFifeusz', tag='EUNE')",shen,77606,4,0.5,4.1,361.0,5.9
"Player(name='Choco%20Lolo', tag='VODKA')",aatrox,205504,41,0.634,2.55,426.1,6.0
"Player(name='troglodaddy', tag='sryzu')",shyvana,1105,1,1.0,1.2857,365.5,7.3
"Player(name='Nasty%20Hobbitses', tag='fat')",hwei,13114,9,0.778,3.0492,456.7,6.4
"Player(name='B%C4%85cji', tag='EUNE')",ezreal,138429,1,1.0,1.5,362.0,6.1
"Player(name='HookForTheSoul', tag='EUNE')",senna,108678,11,0.636,3.6316,353.7,1.4
"Player(name='Timmy94', tag='EUNE')",akali,576103,13,0.5379999999999999,2.8367,416.4,6.5
"Player(name='C%20I%20F%20R%20%C3%84%20', tag='EUNE')",leesin,422545,4,0.25,2.3016,384.1,6.2
"Player(name='xalfex', tag='xal')",xerath,191463,1,0.0,3.4,375.5,6.5
"Player(name='Yo%20Chico', tag='MOG69')",ashe,26186,8,0.625,2.971,495.7,7.1
"Player(name='MrFlyingGuy', tag='EUNE')",milio,9660,14,0.643,4.6522,319.1,1.1
"Player(name='Shenpai%20Diff', tag='EUNE')",shen,296487,21,0.7140000000000001,2.8182,364.1,4.6
"Player(name='Arclouddd', tag='EUNE')",evelynn,385618,17,0.765,3.3226,446.1,5.8
"Player(name='vlad1v9', tag='EUNE')",vladimir,485102,52,0.635,3.6053,452.3,7.6
"Player(name='I%20%20SunGodNika%20%20I', tag='EUNE')",swain,60684,27,0.815,4.8182,382.4,4.8
"Player(name='AZ%20Rikodog', tag='EUNE')",senna,20684,11,1.0,7.75,381.7,2.0
"Player(name='xalfex', tag='xal')",nasus,24563,2,0.5,1.3571,329.7,5.3
"Player(name='bronz%20is%20my%20home', tag='clown')",vi,17087,1,0.0,0.8333,300.2,5.3
"Player(name='Timmy94', tag='EUNE')",akali,576103,13,0.5379999999999999,2.8367,416.4,6.5
"Player(name='radom07', tag='EUNE')",jhin,781416,4,0.75,2.96,463.9,7.1
"Player(name='Successss', tag='EUNE')",tristana,86496,7,0.5710000000000001,1.7273,377.9,2.1
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='Young%20Thug%20Boy', tag='EUNE')",maokai,72469,21,0.5710000000000001,3.4237,387.7,6.0
"Player(name='Timmy94', tag='EUNE')",akali,576103,13,0.5379999999999999,2.8367,416.4,6.5
"Player(name='smd%20bebo%20carry', tag='123')",draven,44432,3,0.667,2.3656,535.7,6.6
"Player(name='mezoozxzx', tag='EUNE')",tahmkench,11091,4,0.5,3.4655,390.9,4.9
"Player(name='broockolli', tag='69686')",shen,21034,1,0.0,2.2,323.2,5.6
"Player(name='9HD%20Prama', tag='EUNE')",jax,10601,3,0.33299999999999996,1.6027,354.8,5.6
"Player(name='Demon%20STARBOY43', tag='SB43')",orianna,4961,4,0.25,2.4151,352.1,6.3
"Player(name='wikksu', tag='EUNE')",ashe,25517,2,0.5,5.875,418.4,6.3
"Player(name='marx12', tag='2137')",karma,17877,2,0.5,3.7143,310.7,0.8
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='Lajhar', tag='LHR')",kindred,8367,1,0.0,0.3333,295.6,4.2
"Player(name='Timmy94', tag='EUNE')",ekko,298416,3,0.33299999999999996,1.6027,408.6,6.0
"Player(name='Maowiecki', tag='EUNE')",ezreal,294599,35,0.7140000000000001,3.4545,447.7,7.2
"Player(name='Giga', tag='SUPP')",hwei,45478,35,0.457,2.3425,342.0,1.4
"Player(name='SpokoSebix66', tag='EUNE')",kled,424493,54,0.778,3.8043,451.8,6.0
"Player(name='StepOutOfShadow', tag='EUNE')",nocturne,9480,1,1.0,7.0,471.4,7.7
"Player(name='nkjayjay', tag='EUNE')",katarina,1141181,30,0.667,3.3455,461.1,5.4
"Player(name='Domrages', tag='77777')",karma,39669,8,0.625,2.8167,389.0,4.9
"Player(name='IlllIllIlIlI', tag='EUNE')",senna,11614,1,1.0,2.875,490.1,1.5
"Player(name='mareksk', tag='123')",tahmkench,2903,4,0.25,1.3875,285.6,4.0
"Player(name='L%CE%98%CE%9A%CE%99', tag='EUNE')",shaco,562617,13,0.5379999999999999,2.4568,449.2,5.7
"Player(name='badour', tag='EUNE')",yasuo,311903,16,0.375,1.5972,422.6,7.1
"Player(name='XLHamburger', tag='EUNE')",jhin,16841,1,0.0,1.3,389.9,5.5
"Player(name='TF%20SzczureeekPL', tag='TF010')",hwei,5808,10,0.3,1.7738,312.8,1.7
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='Hi%20is%20Thresh', tag='EUNE')",evelynn,2426,3,0.667,5.0303,391.6,5.1
"Player(name='G%20S%20E%20Czesiek', tag='EUNE')",yone,88104,4,0.5,1.6452,404.4,6.3
"Player(name='Kashigga', tag='baka')",kogmaw,13504,1,1.0,5.6,511.1,6.3
"Player(name='ThisIsWhatSheZed', tag='EUNE')",thresh,172206,3,0.667,2.9425,313.8,0.8
"Player(name='wastemaker', tag='EUNE')",gragas,27053,3,0.667,1.8868,341.0,5.8
"Player(name='the%20supervillain', tag='destr')",masteryi,995527,26,0.5,2.5077,456.8,6.1
"Player(name='ElectroOffDroid', tag='EUNE')",xerath,662702,27,0.37,3.1087,354.3,4.5
"Player(name='Gieniu81', tag='EUNE')",twitch,2548,1,0.0,1.125,403.6,5.5
"Player(name='TimeTravelerEkko', tag='EUNE')",leona,56537,1,0.0,2.0,259.8,0.9
"Player(name='Syn%20Foleja', tag='EUNE')",sion,62690,6,0.667,3.75,444.5,7.4
"Player(name='Dopa90888', tag='EUNE')",rammus,189,1,0.0,0.6667,324.1,3.7
"Player(name='QUITE%20AK1ZIN', tag='2712')",ekko,98228,7,0.429,1.8778,474.1,6.4
"Player(name='Bo4R', tag='EUNE')",jhin,628997,6,0.667,3.0943,475.2,6.6
"Player(name='wlodziuJr', tag='3978')",maokai,1547,1,0.0,1.5714,284.7,1.0
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='Sido9', tag='EUNE')",zac,25705,3,0.667,10.0,368.2,5.0
"Player(name='HerrGeneral', tag='EUNE')",akali,225329,4,0.75,3.6508,483.5,6.2
"Player(name='Wilku', tag='EUNE')",missfortune,129235,5,0.8,2.0968,426.9,6.8
"Player(name='omega%20sage', tag='kitty')",janna,32920,26,0.731,6.0263,337.0,0.9
"Player(name='Jomme73', tag='EUNE')",singed,5924,2,0.5,2.5455,332.5,4.9
"Player(name='Mid%20IN%20Black', tag='EUNE')",viego,197356,26,0.5770000000000001,2.4085,435.9,6.0
"Player(name='Abuv', tag='EUNE')",lux,80010,6,0.5,2.9655,403.9,6.7
"Player(name='Wiing', tag='EWW')",ezreal,18380,2,0.5,2.6667,389.6,5.3
"Player(name='BOLTBoII', tag='EUNE')",leona,98416,36,0.556,2.6761,308.8,0.8
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='DetectiveTweety', tag='420')",vi,139471,8,0.375,1.9429,387.8,5.5
"Player(name='Twisted%20Dick', tag='EUNE')",akshan,4816,1,1.0,4.25,391.4,5.5
"Player(name='Under%20The%20Done', tag='EUNE')",caitlyn,286191,70,0.44299999999999995,2.5636,389.4,6.1
"Player(name='B%C3%A4ba%20Y%C3%A4ga', tag='EUNE')",thresh,2034620,76,0.5,4.1628,296.4,1.2
"Player(name='JohansonJointt', tag='EUN')",sion,8851,2,0.5,1.0526,365.6,6.5
"Player(name='B%C3%B6rgerinn', tag='EUNE')",aphelios,647235,254,0.512,1.6265,479.5,7.7
"Player(name='Poshuk', tag='EUNE')",sylas,18651,2,0.0,0.7895,340.1,4.2
"Player(name='TravelHitman', tag='EUNE')",jhin,4740,4,0.25,2.4138,419.0,6.7
"Player(name='Frajerys%20Pavel', tag='EUNE')",soraka,44227,1,0.0,1.0909,239.2,1.1
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='forevarcho', tag='EUNE')",shaco,246696,11,0.636,3.3208,404.4,5.8
"Player(name='Milf%20Ranger', tag='EUNE')",pantheon,131210,7,0.7140000000000001,3.4717,414.2,3.7
"Player(name='qxzul', tag='00110')",caitlyn,433893,51,0.49,1.825,416.2,5.9
"Player(name='%20K%20O%20K%20E%20R%20A', tag='EUNE')",sona,49124,2,0.5,4.0,279.4,0.8
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='teo199', tag='EUNE')",kayn,149919,4,0.5,2.137,415.4,6.1
"Player(name='%C3%90%C3%AA%C3%A5%C3%90w%C3%AA%C3%AFght', tag='EUNE')",twistedfate,25645,10,0.6,2.3438,409.4,5.7
"Player(name='Fraggesteinn', tag='EUNE')",missfortune,102003,2,0.5,3.9167,649.0,7.9
"Player(name='repcak06', tag='EUNE')",xerath,13543,2,0.5,2.5,350.2,1.1
"Player(name='Fudalson', tag='PDW')",malphite,225556,2,0.0,0.8889,301.9,6.0
"Player(name='W4lther', tag='EUNE')",belveth,5669,1,0.0,0.8571,356.3,4.3
"Player(name='%C3%90aNs3%20MaCaBr3', tag='EUNE')",vladimir,9254,1,0.0,0.6,269.4,4.9
"Player(name='Pa%C5%82aKoz%C5%82a', tag='EUNE')",senna,11203,14,0.643,4.0536,477.1,5.1
"Player(name='TTVnxtlevel24', tag='243')",shaco,77567,78,0.59,4.1818,315.1,1.2
"Player(name='xalfex', tag='xal')",vayne,25566,3,0.667,2.3953,449.8,7.7
"Player(name='PAVKOVIC', tag='EUNE')",ekko,1845148,105,0.5429999999999999,2.0897,426.2,6.2
"Player(name='czarmuch', tag='0099')",vladimir,43093,17,0.41200000000000003,2.3913,384.9,5.7
"Player(name='TheaniIo', tag='GOD')",jhin,39672,2,0.5,4.3333,464.4,6.6
"Player(name='zeljanica666', tag='EUNE')",lux,4116,1,0.0,2.5,287.7,1.1
"Player(name='Russian%20anger', tag='EUNE')",cassiopeia,362065,60,0.633,2.2222,417.3,5.6
"Player(name='Satrokus8', tag='2137')",brand,22386,1,1.0,10.0,583.8,8.7
"Player(name='Goosebumpz', tag='EUNE')",urgot,784030,89,0.596,1.8313,424.6,5.5
"Player(name='D1n0', tag='DDL')",ezreal,146315,55,0.436,3.0,418.9,6.4
"Player(name='WeDoNotCare', tag='RITO')",nami,44972,2,1.0,3.375,303.3,1.1
"Player(name='DaveProPlayer', tag='EUNE')",urgot,58097,13,0.462,2.4426,436.1,6.6
"Player(name='FLORIN%20TAIFAS', tag='HAWAY')",rengar,41178,16,0.625,2.2208,425.3,6.1
"Player(name='Bloodledoo', tag='EUNE')",ahri,469234,18,0.444,3.898,429.9,6.0
"Player(name='CuleBog', tag='EUNE')",tristana,141705,3,0.667,2.1746,427.6,6.4
"Player(name='Razertw', tag='EUNE')",maokai,270365,78,0.5,2.6406,322.2,2.3
"Player(name='xalfex', tag='xal')",malphite,21941,1,0.0,2.5,368.4,5.9
"Player(name='W%C3%B3jt%20Pupkowizny', tag='EUNE')",sejuani,220870,4,0.5,3.1333,410.1,5.2
"Player(name='%C5%BDony', tag='EUNE')",cassiopeia,2080,1,0.0,1.0,346.8,5.3
"Player(name='luca', tag='unbos')",vayne,30496,3,0.33299999999999996,1.115,428.1,6.3
"Player(name='solegrozni', tag='EUNE')",ashe,34687,9,0.444,2.5352,326.4,1.4
"Player(name='xalfex', tag='xal')",varus,130974,3,0.33299999999999996,2.1628,399.9,6.8
"Player(name='W%C3%B3jt%20Pupkowizny', tag='EUNE')",gragas,50945,5,0.6,4.2609,383.1,5.6
"Player(name='%C5%BDony', tag='EUNE')",lux,1693,1,1.0,0.7778,413.9,7.4
"Player(name='mentally%20chill', tag='UwO')",twitch,361964,19,0.579,3.7292,436.9,6.0
"Player(name='monstew%20enewgy', tag='csx')",lulu,646699,25,0.48,5.931,291.1,0.9
"Player(name='CEK00', tag='EUNE')",trundle,3067,3,0.667,2.1277,481.0,7.2
"Player(name='Miruna', tag='1357')",evelynn,19217,8,0.625,3.2712,468.1,6.7
"Player(name='D%C3%A8%C3%A0th%20M%C3%A0rk', tag='EUNE')",talon,69707,1,0.0,0.8571,347.5,6.2
"Player(name='PeterOut', tag='Lil')",aphelios,76964,7,0.28600000000000003,1.7164,406.6,7.3
"Player(name='Sysiu', tag='6969')",senna,19217,1,0.0,0.6667,276.5,1.7
"Player(name='xalfex', tag='xal')",teemo,309876,57,0.579,2.3409,403.0,7.2
"Player(name='BLESSED%20Zed', tag='EUNE')",masteryi,43638,10,0.4,2.2424,417.0,5.6
"Player(name='Cereol', tag='EUNE')",sejuani,8214,10,0.6,2.3944,397.2,5.9
"Player(name='sztajmes', tag='EUNE')",lucian,43950,9,0.667,2.8036,492.0,7.6
"Player(name='SiKster', tag='EUNE')",thresh,336844,5,1.0,4.56,328.9,1.0
"Player(name='WaXF%C3%B6rsT', tag='EUNE')",naafiri,48410,50,0.74,2.4471,536.2,6.1
"Player(name='MyLordBosman', tag='k%C3%A0yn')",kayn,340995,8,0.375,2.2442,408.6,5.5
"Player(name='J3baczarnyh', tag='stg')",gragas,61647,3,0.0,2.7209,356.7,6.5
"Player(name='ProToPVP', tag='EUNE')",caitlyn,90999,10,0.7,2.4068,444.5,7.4
"Player(name='bossyasuo', tag='EUNE')",annie,209814,29,0.483,2.0667,371.5,2.7
"Player(name='cool%20as%2021', tag='211')",yone,42282,1,1.0,3.0,381.2,7.8
"Player(name='13031303', tag='EUNE')",elise,10621,2,1.0,6.5714,522.3,6.3
"Player(name='bolika37', tag='EUNE')",viktor,1100,1,1.0,4.6,592.7,6.7
"Player(name='MallisTheGreat', tag='EUNE')",missfortune,90768,23,0.652,2.3462,479.9,6.3
"Player(name='Nojti', tag='EUNE')",lulu,53838,4,0.25,3.075,277.6,1.1
"Player(name='baltatSar', tag='EUNE')",shyvana,100292,103,0.515,1.9672,439.8,7.8
"Player(name='Bl4ck', tag='EUNE')",viego,155047,16,0.625,2.1757,415.3,5.5
"Player(name='ej%20mhm', tag='2137')",vladimir,15544,2,0.0,0.4118,301.9,5.7
"Player(name='Boys%20meets%20devil', tag='EUNE')",varus,19198,10,0.5,2.9,413.5,7.0
"Player(name='Bill%20Oakley', tag='EUNE')",ashe,1365,2,0.5,3.0,337.7,1.5
"Player(name='Top%20Varus', tag='EUNE')",swain,96432,3,0.33299999999999996,1.1215,355.2,4.8
"Player(name='K1SS%20CAM', tag='EUNE')",xinzhao,13898,1,0.0,1.5714,409.8,5.8
"Player(name='Nos%20Frkha', tag='EUNE')",lux,229801,1,0.0,1.0,394.0,7.0
"Player(name='uraganu', tag='112')",vayne,36332,10,0.5,2.3929,464.9,7.6
"Player(name='Adi', tag='33333')",lulu,80331,7,0.5710000000000001,3.0682,294.0,1.1
"Player(name='Sad%20Cookie', tag='1414')",urgot,125039,21,0.47600000000000003,2.339,460.9,7.6
"Player(name='bolika37', tag='EUNE')",twitch,43701,4,0.75,2.6024,512.1,5.6
"Player(name='7th%20Katarina%20EU', tag='EUNE')",azir,6673,2,0.5,2.8,479.1,9.0
"Player(name='Ma%C5%A5ko', tag='GGEZ')",ziggs,11168,1,1.0,1.8333,426.3,6.7
"Player(name='im%20boosted%20asf', tag='EUNE')",soraka,64795,4,1.0,3.6,290.1,0.6
"Player(name='K0lar', tag='EUNE')",trundle,5435,3,0.667,1.3857,376.4,6.3
"Player(name='Aaeharpeng', tag='EUNE')",lillia,14767,6,0.833,5.7857,466.9,8.3
"Player(name='Lantottia', tag='EUNE')",azir,52779,7,0.7140000000000001,1.8026,420.8,6.1
"Player(name='bolika37', tag='EUNE')",samira,1791,1,1.0,1.5,564.9,8.5
"Player(name='Zaph%C3%ADrie', tag='Betti')",janna,609343,58,0.569,3.913,293.2,1.0
"Player(name='NotPogromca', tag='EUNE')",akshan,21311,13,0.5379999999999999,1.8642,504.4,6.7
"Player(name='Placebo%20Effect', tag='EUNE')",nunu,24935,2,0.5,4.4,364.1,4.5
"Player(name='Futbolqgata', tag='Eune')",qiyana,270778,16,0.5,2.4643,406.3,5.9
"Player(name='H91', tag='king')",aphelios,120414,4,0.5,1.3882,360.2,5.4
"Player(name='Raloth', tag='EUNE')",lulu,98518,34,0.441,3.5682,283.0,1.0
"Player(name='Thanasis515', tag='EUNE')",vayne,3603,3,0.667,2.55,425.7,6.0
"Player(name='El%20Tigreto', tag='EUNE')",khazix,40076,3,0.667,2.2877,473.1,7.9
"Player(name='FNC%20xKurosaki', tag='EUNE')",lissandra,9784,1,1.0,1.2,264.9,4.5
"Player(name='Ry%C3%BCu', tag='EUNE')",jhin,155390,5,0.8,5.9412,481.8,6.8
"Player(name='Sponge80085', tag='80085')",thresh,247932,9,0.778,5.1389,299.2,1.1
"Player(name='1tachi%20Uchiha', tag='EUNE')",gnar,123296,14,0.5,2.7381,396.2,6.7
"Player(name='bolika37', tag='EUNE')",graves,24938,1,0.0,1.1111,389.1,6.4
"Player(name='monodrey', tag='NIKA')",teemo,4410,1,0.0,0.625,350.7,6.3
"Player(name='TeDezmembrez', tag='SEX07')",sivir,43901,5,0.8,3.6897,542.5,8.5
"Player(name='Malphite%20Dark', tag='Star')",twitch,4128,2,0.0,1.1818,333.9,2.2
"Player(name='paruwkensik', tag='EUNE')",gragas,161672,17,0.765,3.8,438.8,7.1
"Player(name='bolika37', tag='EUNE')",twitch,43701,4,0.75,2.6024,512.1,5.6
"Player(name='akka', tag='GOD')",zoe,518762,101,0.584,3.625,431.0,5.8
"Player(name='Neru', tag='goat')",jhin,63265,2,0.5,1.95,428.6,6.0
"Player(name='Flopkitty', tag='EUNE')",karma,18947,7,0.5710000000000001,2.5357,302.3,1.1
"Player(name='Ynne4d', tag='9120')",maokai,59618,28,0.607,4.4865,363.4,5.6
"Player(name='Sorine7x', tag='EUNE')",nocturne,87389,2,0.5,2.7333,519.6,7.5
"Player(name='Katarina%20R34', tag='EUNE')",katarina,324514,30,0.5329999999999999,2.4684,448.8,5.6
"Player(name='Widowx', tag='EUNE')",lucian,213898,50,0.62,2.0256,464.2,6.8
"Player(name='Psych0path', tag='7775')",lulu,346570,22,0.455,3.2353,301.5,0.9
"Player(name='Angelghost', tag='EUNE')",gnar,329015,8,0.25,1.0789,380.2,5.9
"Player(name='ERJan', tag='2137')",masteryi,384047,24,0.583,2.6667,451.1,6.7
"Player(name='BOTAK', tag='777')",malzahar,8464,11,0.727,2.5636,447.4,7.9
"Player(name='USL%20Brozpi', tag='EUNE')",varus,102494,46,0.652,2.3889,492.6,7.6
"Player(name='Ferkesh', tag='EUNE')",swain,96818,2,1.0,2.3333,358.9,2.3
"Player(name='Tomdooooo00', tag='EUNE')",yone,50760,2,0.0,0.6667,357.6,6.3
"Player(name='bolika37', tag='EUNE')",twitch,43701,4,0.75,2.6024,512.1,5.6
"Player(name='mlody4lca', tag='EUNE')",vladimir,22592,7,0.28600000000000003,1.7465,414.8,6.2
"Player(name='Synderka', tag='EUNE')",sivir,11845,3,0.0,1.626,388.6,5.8
"Player(name='Crimson%20Daemon', tag='3387')",milio,8863,1,0.0,3.625,306.9,1.4
"Player(name='Rustage17', tag='EUNE')",sett,769758,14,0.429,1.4375,475.8,7.1
"Player(name='Damianowski255', tag='EUNE')",amumu,21621,5,0.6,3.2222,411.4,6.1
"Player(name='Dr%20Pl%C2%AAg%CE%BCe', tag='EUNE')",veigar,66728,1,0.0,0.75,368.7,6.7
"Player(name='PuerPuena', tag='EUNE')",missfortune,56978,22,0.682,3.5098,505.5,7.1
"Player(name='Scarecrow22', tag='EUNE')",milio,9024,1,0.0,1.2222,259.4,0.9
"Player(name='The%20Equalizer', tag='2115')",ksante,2570,1,1.0,2.25,350.4,6.1
"Player(name='bolika37', tag='EUNE')",rengar,12467,1,1.0,4.6667,657.3,7.1
"Player(name='SaunaKlonkku', tag='EUNE')",fizz,24295,2,0.5,2.3333,401.8,5.5
"Player(name='Fifek', tag='EUNE')",jhin,48317,10,0.6,3.5122,412.0,6.5
"Player(name='Hamsun%20the%20cat', tag='EUNE')",morgana,53039,28,0.643,2.4603,299.6,1.0
"Player(name='Typical%20C%C3%A4t', tag='EUNE')",illaoi,303540,83,0.53,1.5507,448.1,7.4
"Player(name='Clovek%20Cloveku', tag='EUNE')",fiddlesticks,409106,10,0.7,3.2456,378.1,4.1
"Player(name='gosharubchinskiy', tag='EUNE')",jayce,5213,1,0.0,1.4167,378.0,6.3
"Player(name='Fangsw', tag='69694')",trundle,45518,4,0.25,1.3971,392.8,7.4
"Player(name='SOLOQ%20Mujahid', tag='6969')",graves,130475,44,0.568,3.4894,450.4,7.3
"Player(name='Yamato', tag='22222')",aatrox,115690,1,0.0,1.0,381.6,6.7
"Player(name='isl4mb0mb3r', tag='911')",camille,44554,2,0.5,2.75,392.1,5.4
"Player(name='iLeenK', tag='EUNE')",sion,28326,1,1.0,1.375,443.7,7.4
"Player(name='marian123666', tag='EUNE')",ksante,7508,1,1.0,2.0,317.1,5.6
"Player(name='Pantheon', tag='202')",pantheon,244608,37,0.568,2.1143,437.6,6.3
"Player(name='SirSavageThe21st', tag='0777')",warwick,7780,1,1.0,6.0,378.4,5.0
"Player(name='MindlessSavage', tag='EUNE')",sylas,17771,2,0.5,3.0,397.0,6.4
"Player(name='PirateKing77', tag='EUNE')",missfortune,57159,29,0.655,2.791,436.7,6.4
"Player(name='Siwulek921', tag='921')",swain,543562,40,0.55,2.7945,343.9,1.8
"Player(name='Dancci', tag='0730')",jax,28383,11,0.364,2.3729,427.3,6.4
"Player(name='grabarz77', tag='EUNE')",belveth,7087,1,0.0,1.25,356.2,4.6
"Player(name='Neacromancer', tag='EUNE')",gragas,184096,3,0.667,2.8302,412.9,6.2
"Player(name='Rudzik444', tag='EUNE')",hwei,1969,3,0.667,2.2985,410.9,5.1
"Player(name='bzzzzzzzzzz', tag='2460')",karma,178364,8,0.5,2.76,276.3,0.9
"Player(name='ChillMyMan1', tag='FLEX')",aatrox,3596,1,0.0,0.5,254.8,5.0
"Player(name='nikoh', tag='1423')",hecarim,8024,2,0.5,1.6471,350.2,5.5
"Player(name='Junk0', tag='EUNE')",akali,222079,14,0.28600000000000003,1.9718,388.0,5.1
"Player(name='deletE00', tag='EUNE')",ashe,109746,1,0.0,3.4,434.0,6.6
"Player(name='dAzerJB', tag='EUNE')",twitch,94351,2,0.0,1.8077,368.9,1.4
"Player(name='MindlessSavage', tag='EUNE')",mordekaiser,9355,1,1.0,4.0,515.0,7.4
"Player(name='SirSavageThe21st', tag='0777')",trundle,7678,3,1.0,2.34,404.1,5.8
"Player(name='haker00', tag='EUNE')",yone,125409,1,1.0,1.375,464.2,5.8
"Player(name='LutaRas', tag='2137')",nilah,3577,1,1.0,1.8889,448.1,6.1
"Player(name='k%C4%83m%C3%AEkaz%C3%AA', tag='BTKJ')",milio,31076,6,0.5,2.7639,296.8,0.6
"Player(name='Adamovicc', tag='EUNE')",camille,18259,2,0.0,1.5,476.3,7.5
"Player(name='pouria', tag='EUNE')",briar,40622,44,0.614,2.2258,475.4,5.7
"Player(name='G0LLUM', tag='EUNE')",viktor,30241,4,0.25,1.6,416.5,6.4
"Player(name='Methyl%CE%B1mine', tag='NSLAV')",twitch,145434,2,0.0,1.5882,381.1,5.7
"Player(name='Phenylacetone', tag='EUNE')",braum,31719,8,0.625,2.382,288.8,0.8
"Player(name='SirSavageThe21st', tag='0777')",yorick,1422,1,1.0,0.1667,372.8,6.8
"Player(name='JamMiesaNieJemm', tag='EUNE')",jax,6340,8,0.5,2.141,377.9,4.6
"Player(name='MindlessSavage', tag='EUNE')",gangplank,377599,3,0.667,3.283,521.6,7.0
"Player(name='apolo00', tag='EUNE')",samira,145894,34,0.441,2.209,439.2,6.4
"Player(name='PaimonPancakes', tag='EUNE')",rakan,38931,52,0.5379999999999999,2.4578,302.7,1.1
"Player(name='michfri', tag='EUNE')",trundle,8302,8,0.5,2.0,448.8,7.3
